n,tempo_de_execucao
608010,0.005538 segundos
608110,0.005527 segundos
608210,0.005003 segundos
608310,0.005094 segundos
608410,0.005084 segundos
608510,0.004987 segundos
608610,0.005001 segundos
608710,0.004991 segundos
608810,0.005059 segundos
608910,0.005386 segundos
609010,0.005108 segundos
609110,0.005014 segundos
609210,0.005046 segundos
609310,0.005047 segundos
609410,0.004984 segundos
609510,0.005031 segundos
609610,0.005006 segundos
609710,0.005046 segundos
609810,0.00506 segundos
609910,0.005025 segundos
610010,0.005152 segundos
610110,0.004987 segundos
610210,0.005035 segundos
610310,0.00506 segundos
610410,0.005001 segundos
610510,0.005103 segundos
610610,0.004993 segundos
610710,0.005019 segundos
610810,0.005201 segundos
610910,0.005061 segundos
611010,0.00503 segundos
611110,0.005066 segundos
611210,0.005135 segundos
611310,0.005027 segundos
611410,0.005016 segundos
611510,0.005057 segundos
611610,0.005002 segundos
611710,0.00512 segundos
611810,0.005079 segundos
611910,0.005009 segundos
612010,0.005025 segundos
612110,0.00504 segundos
612210,0.00513 segundos
612310,0.005027 segundos
612410,0.005158 segundos
612510,0.005148 segundos
612610,0.005044 segundos
612710,0.005037 segundos
612810,0.005081 segundos
612910,0.005091 segundos
613010,0.005165 segundos
613110,0.005051 segundos
613210,0.005119 segundos
613310,0.00511 segundos
613410,0.005709 segundos
613510,0.005904 segundos
613610,0.005862 segundos
613710,0.005532 segundos
613810,0.005714 segundos
613910,0.005163 segundos
614010,0.005018 segundos
614110,0.005046 segundos
614210,0.005047 segundos
614310,0.005042 segundos
614410,0.005131 segundos
614510,0.005089 segundos
614610,0.004634 segundos
614710,0.004607 segundos
614810,0.004614 segundos
614910,0.004734 segundos
615010,0.004589 segundos
615110,0.004634 segundos
615210,0.004601 segundos
615310,0.004614 segundos
615410,0.004569 segundos
615510,0.004574 segundos
615610,0.004596 segundos
615710,0.004639 segundos
615810,0.00459 segundos
615910,0.004734 segundos
616010,0.0047 segundos
616110,0.004635 segundos
616210,0.004622 segundos
616310,0.004647 segundos
616410,0.004589 segundos
616510,0.004632 segundos
616610,0.004591 segundos
616710,0.004584 segundos
616810,0.00461 segundos
616910,0.004751 segundos
617010,0.004593 segundos
617110,0.004684 segundos
617210,0.004622 segundos
617310,0.004612 segundos
617410,0.004609 segundos
617510,0.004633 segundos
617610,0.004614 segundos
617710,0.004763 segundos
617810,0.00491 segundos
617910,0.004857 segundos
618010,0.005425 segundos
618110,0.004604 segundos
618210,0.004728 segundos
618310,0.004616 segundos
618410,0.004794 segundos
618510,0.004655 segundos
618610,0.004669 segundos
618710,0.004694 segundos
618810,0.004619 segundos
618910,0.004625 segundos
619010,0.004628 segundos
619110,0.004656 segundos
619210,0.004694 segundos
619310,0.004652 segundos
619410,0.004666 segundos
619510,0.004669 segundos
619610,0.004647 segundos
619710,0.004647 segundos
619810,0.004652 segundos
619910,0.004655 segundos
620010,0.004638 segundos
620110,0.004683 segundos
620210,0.004713 segundos
620310,0.004629 segundos
620410,0.004732 segundos
620510,0.004685 segundos
620610,0.004656 segundos
620710,0.004664 segundos
620810,0.004648 segundos
620910,0.004659 segundos
621010,0.004832 segundos
621110,0.004675 segundos
621210,0.004659 segundos
621310,0.00473 segundos
621410,0.004758 segundos
621510,0.004845 segundos
621610,0.00467 segundos
621710,0.00472 segundos
621810,0.00471 segundos
621910,0.004752 segundos
622010,0.004907 segundos
622110,0.004796 segundos
622210,0.004634 segundos
622310,0.004352 segundos
622410,0.004346 segundos
622510,0.004313 segundos
622610,0.004305 segundos
622710,0.00428 segundos
622810,0.004291 segundos
622910,0.004909 segundos
623010,0.00448 segundos
623110,0.004395 segundos
623210,0.004417 segundos
623310,0.004433 segundos
623410,0.004293 segundos
623510,0.004265 segundos
623610,0.004372 segundos
623710,0.004276 segundos
623810,0.004407 segundos
623910,0.004286 segundos
624010,0.004361 segundos
624110,0.004309 segundos
624210,0.004397 segundos
624310,0.004367 segundos
624410,0.004318 segundos
624510,0.004491 segundos
624610,0.00456 segundos
624710,0.004516 segundos
624810,0.004294 segundos
624910,0.004285 segundos
625010,0.004329 segundos
625110,0.0043 segundos
625210,0.004307 segundos
625310,0.004322 segundos
625410,0.004427 segundos
625510,0.004384 segundos
625610,0.004609 segundos
625710,0.004283 segundos
625810,0.004273 segundos
625910,0.004385 segundos
626010,0.00431 segundos
626110,0.004412 segundos
626210,0.004282 segundos
626310,0.004299 segundos
626410,0.004276 segundos
626510,0.004313 segundos
626610,0.004362 segundos
626710,0.004646 segundos
626810,0.004449 segundos
626910,0.004325 segundos
627010,0.004357 segundos
627110,0.004461 segundos
627210,0.004284 segundos
627310,0.004504 segundos
627410,0.004299 segundos
627510,0.004345 segundos
627610,0.004327 segundos
627710,0.004286 segundos
627810,0.004354 segundos
627910,0.004278 segundos
628010,0.004387 segundos
628110,0.0047 segundos
628210,0.004958 segundos
628310,0.00449 segundos
628410,0.004532 segundos
628510,0.00453 segundos
628610,0.004346 segundos
628710,0.004378 segundos
628810,0.004332 segundos
628910,0.004375 segundos
629010,0.004372 segundos
629110,0.004343 segundos
629210,0.004301 segundos
629310,0.004339 segundos
629410,0.004301 segundos
629510,0.004448 segundos
629610,0.004342 segundos
629710,0.004306 segundos
629810,0.004334 segundos
629910,0.004386 segundos
630010,0.004312 segundos
630110,0.004336 segundos
630210,0.004342 segundos
630310,0.003978 segundos
630410,0.004016 segundos
630510,0.003974 segundos
630610,0.003962 segundos
630710,0.003963 segundos
630810,0.003993 segundos
630910,0.003996 segundos
631010,0.003986 segundos
631110,0.003999 segundos
631210,0.003975 segundos
631310,0.003985 segundos
631410,0.003978 segundos
631510,0.004057 segundos
631610,0.004092 segundos
631710,0.004063 segundos
631810,0.003965 segundos
631910,0.003962 segundos
632010,0.004003 segundos
632110,0.003989 segundos
632210,0.004038 segundos
632310,0.003988 segundos
632410,0.004033 segundos
632510,0.004023 segundos
632610,0.004008 segundos
632710,0.004192 segundos
632810,0.004132 segundos
632910,0.004675 segundos
633010,0.004131 segundos
633110,0.004106 segundos
633210,0.004073 segundos
633310,0.004087 segundos
633410,0.004673 segundos
633510,0.004127 segundos
633610,0.004328 segundos
633710,0.004228 segundos
633810,0.004026 segundos
633910,0.004113 segundos
634010,0.004094 segundos
634110,0.004184 segundos
634210,0.004109 segundos
634310,0.004049 segundos
634410,0.004184 segundos
634510,0.004453 segundos
634610,0.004166 segundos
634710,0.004078 segundos
634810,0.004265 segundos
634910,0.004145 segundos
635010,0.004139 segundos
635110,0.004182 segundos
635210,0.004604 segundos
635310,0.004041 segundos
635410,0.004086 segundos
635510,0.004419 segundos
635610,0.004141 segundos
635710,0.004093 segundos
635810,0.004459 segundos
635910,0.004086 segundos
636010,0.004147 segundos
636110,0.004308 segundos
636210,0.004286 segundos
636310,0.004122 segundos
636410,0.004126 segundos
636510,0.00418 segundos
636610,0.004083 segundos
636710,0.00403 segundos
636810,0.004226 segundos
636910,0.004059 segundos
637010,0.00413 segundos
637110,0.004217 segundos
637210,0.004241 segundos
637310,0.004278 segundos
637410,0.004265 segundos
637510,0.00407 segundos
637610,0.004107 segundos
637710,0.004066 segundos
637810,0.004055 segundos
637910,0.004014 segundos
638010,0.004072 segundos
638110,0.00418 segundos
638210,0.004626 segundos
638310,0.00466 segundos
638410,0.00438 segundos
638510,0.004336 segundos
638610,0.004373 segundos
638710,0.004119 segundos
638810,0.004268 segundos
638910,0.003759 segundos
639010,0.003974 segundos
639110,0.004172 segundos
639210,0.004427 segundos
639310,0.003754 segundos
639410,0.003788 segundos
639510,0.00375 segundos
639610,0.003761 segundos
639710,0.003815 segundos
639810,0.003785 segundos
639910,0.00379 segundos
640010,0.003812 segundos
640110,0.003855 segundos
640210,0.003805 segundos
640310,0.003809 segundos
640410,0.003799 segundos
640510,0.003833 segundos
640610,0.003877 segundos
640710,0.003758 segundos
640810,0.003822 segundos
640910,0.003755 segundos
641010,0.003849 segundos
641110,0.003738 segundos
641210,0.003829 segundos
641310,0.003749 segundos
641410,0.003836 segundos
641510,0.003773 segundos
641610,0.003775 segundos
641710,0.003733 segundos
641810,0.003764 segundos
641910,0.003872 segundos
642010,0.003889 segundos
642110,0.003904 segundos
642210,0.003913 segundos
642310,0.003784 segundos
642410,0.003906 segundos
642510,0.003785 segundos
642610,0.003818 segundos
642710,0.00375 segundos
642810,0.003948 segundos
642910,0.003914 segundos
643010,0.004042 segundos
643110,0.003922 segundos
643210,0.003832 segundos
643310,0.003811 segundos
643410,0.004001 segundos
643510,0.003777 segundos
643610,0.003861 segundos
643710,0.003805 segundos
643810,0.003982 segundos
643910,0.003992 segundos
644010,0.003981 segundos
644110,0.003891 segundos
644210,0.003805 segundos
644310,0.003978 segundos
644410,0.004049 segundos
644510,0.003967 segundos
644610,0.003871 segundos
644710,0.004082 segundos
644810,0.003781 segundos
644910,0.004009 segundos
645010,0.003831 segundos
645110,0.003982 segundos
645210,0.003835 segundos
645310,0.003992 segundos
645410,0.0038 segundos
645510,0.004048 segundos
645610,0.00377 segundos
645710,0.003911 segundos
645810,0.003823 segundos
645910,0.003798 segundos
646010,0.003805 segundos
646110,0.003986 segundos
646210,0.003837 segundos
646310,0.003874 segundos
646410,0.003896 segundos
646510,0.003906 segundos
646610,0.004065 segundos
646710,0.003858 segundos
646810,0.003958 segundos
646910,0.003896 segundos
647010,0.003571 segundos
647110,0.00355 segundos
647210,0.003596 segundos
647310,0.003618 segundos
647410,0.003775 segundos
647510,0.003634 segundos
647610,0.003605 segundos
647710,0.003822 segundos
647810,0.003556 segundos
647910,0.003687 segundos
648010,0.003611 segundos
648110,0.003773 segundos
648210,0.003582 segundos
648310,0.003926 segundos
648410,0.003597 segundos
648510,0.003628 segundos
648610,0.00354 segundos
648710,0.003967 segundos
648810,0.003609 segundos
648910,0.003743 segundos
649010,0.003655 segundos
649110,0.003734 segundos
649210,0.003625 segundos
649310,0.003699 segundos
649410,0.003573 segundos
649510,0.003717 segundos
649610,0.003552 segundos
649710,0.003831 segundos
649810,0.003566 segundos
649910,0.003705 segundos
650010,0.003553 segundos
650110,0.003891 segundos
650210,0.00357 segundos
650310,0.003629 segundos
650410,0.003596 segundos
650510,0.003765 segundos
650610,0.003636 segundos
650710,0.003768 segundos
650810,0.003759 segundos
650910,0.00391 segundos
651010,0.003583 segundos
651110,0.00376 segundos
651210,0.003591 segundos
651310,0.003798 segundos
651410,0.003644 segundos
651510,0.003715 segundos
651610,0.003573 segundos
651710,0.003843 segundos
651810,0.00356 segundos
651910,0.00372 segundos
652010,0.003543 segundos
652110,0.003621 segundos
652210,0.003591 segundos
652310,0.003634 segundos
652410,0.003575 segundos
652510,0.00365 segundos
652610,0.003563 segundos
652710,0.003677 segundos
652810,0.003809 segundos
652910,0.00359 segundos
653010,0.003595 segundos
653110,0.003675 segundos
653210,0.003592 segundos
653310,0.00357 segundos
653410,0.003575 segundos
653510,0.0036 segundos
653610,0.003582 segundos
653710,0.003568 segundos
653810,0.003811 segundos
653910,0.00357 segundos
654010,0.00357 segundos
654110,0.003577 segundos
654210,0.003581 segundos
654310,0.003589 segundos
654410,0.003603 segundos
654510,0.003588 segundos
654610,0.003586 segundos
654710,0.003603 segundos
654810,0.003586 segundos
654910,0.003566 segundos
655010,0.003619 segundos
655110,0.003602 segundos
655210,0.003642 segundos
655310,0.003686 segundos
655410,0.003667 segundos
655510,0.003628 segundos
655610,0.00369 segundos
655710,0.00357 segundos
655810,0.003584 segundos
655910,0.00391 segundos
656010,0.003648 segundos
656110,0.003647 segundos
656210,0.003682 segundos
656310,0.003632 segundos
656410,0.003972 segundos
656510,0.00368 segundos
656610,0.003611 segundos
656710,0.003479 segundos
656810,0.003444 segundos
656910,0.003621 segundos
657010,0.003572 segundos
657110,0.003525 segundos
657210,0.003391 segundos
657310,0.003715 segundos
657410,0.003458 segundos
657510,0.003594 segundos
657610,0.003484 segundos
657710,0.003647 segundos
657810,0.003388 segundos
657910,0.003521 segundos
658010,0.003382 segundos
658110,0.003521 segundos
658210,0.003445 segundos
658310,0.003575 segundos
658410,0.003375 segundos
658510,0.003637 segundos
658610,0.003411 segundos
658710,0.003589 segundos
658810,0.003409 segundos
658910,0.003516 segundos
659010,0.003399 segundos
659110,0.003543 segundos
659210,0.003384 segundos
659310,0.003674 segundos
659410,0.00343 segundos
659510,0.003419 segundos
659610,0.003483 segundos
659710,0.003407 segundos
659810,0.003415 segundos
659910,0.003716 segundos
660010,0.003514 segundos
660110,0.003429 segundos
660210,0.00379 segundos
660310,0.003432 segundos
660410,0.003674 segundos
660510,0.003391 segundos
660610,0.003605 segundos
660710,0.00341 segundos
660810,0.003685 segundos
660910,0.003399 segundos
661010,0.003953 segundos
661110,0.003407 segundos
661210,0.003823 segundos
661310,0.003431 segundos
661410,0.003587 segundos
661510,0.003407 segundos
661610,0.003507 segundos
661710,0.00342 segundos
661810,0.003542 segundos
661910,0.004068 segundos
662010,0.003541 segundos
662110,0.00341 segundos
662210,0.003554 segundos
662310,0.00341 segundos
662410,0.003555 segundos
662510,0.003409 segundos
662610,0.003504 segundos
662710,0.003435 segundos
662810,0.003517 segundos
662910,0.003428 segundos
663010,0.003505 segundos
663110,0.003479 segundos
663210,0.003579 segundos
663310,0.003494 segundos
663410,0.003423 segundos
663510,0.003583 segundos
663610,0.003521 segundos
663710,0.003482 segundos
663810,0.003587 segundos
663910,0.003567 segundos
664010,0.0034 segundos
664110,0.003507 segundos
664210,0.003402 segundos
664310,0.003526 segundos
664410,0.003459 segundos
664510,0.003606 segundos
664610,0.003471 segundos
664710,0.003933 segundos
664810,0.00401 segundos
664910,0.003958 segundos
665010,0.003961 segundos
665110,0.003876 segundos
665210,0.003481 segundos
665310,0.003994 segundos
665410,0.003686 segundos
665510,0.003417 segundos
665610,0.003287 segundos
665710,0.003224 segundos
665810,0.003211 segundos
665910,0.003482 segundos
666010,0.003255 segundos
666110,0.003332 segundos
666210,0.003248 segundos
666310,0.003235 segundos
666410,0.003289 segundos
666510,0.003209 segundos
666610,0.003241 segundos
666710,0.003198 segundos
666810,0.003349 segundos
666910,0.003204 segundos
667010,0.003273 segundos
667110,0.003339 segundos
667210,0.003221 segundos
667310,0.003568 segundos
667410,0.003293 segundos
667510,0.00338 segundos
667610,0.003226 segundos
667710,0.003279 segundos
667810,0.003231 segundos
667910,0.003202 segundos
668010,0.003316 segundos
668110,0.003231 segundos
668210,0.003421 segundos
668310,0.003239 segundos
668410,0.003282 segundos
668510,0.003213 segundos
668610,0.003304 segundos
668710,0.003375 segundos
668810,0.003235 segundos
668910,0.003276 segundos
669010,0.003247 segundos
669110,0.003205 segundos
669210,0.003422 segundos
669310,0.003288 segundos
669410,0.003457 segundos
669510,0.003436 segundos
669610,0.003346 segundos
669710,0.003213 segundos
669810,0.003227 segundos
669910,0.003245 segundos
670010,0.003222 segundos
670110,0.003235 segundos
670210,0.003229 segundos
670310,0.003231 segundos
670410,0.003237 segundos
670510,0.003209 segundos
670610,0.003269 segundos
670710,0.003239 segundos
670810,0.003224 segundos
670910,0.003221 segundos
671010,0.003235 segundos
671110,0.003274 segundos
671210,0.003272 segundos
671310,0.003229 segundos
671410,0.003222 segundos
671510,0.003252 segundos
671610,0.003245 segundos
671710,0.003222 segundos
671810,0.003231 segundos
671910,0.003257 segundos
672010,0.003246 segundos
672110,0.003266 segundos
672210,0.003332 segundos
